,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,province_id,variety_numerical,vintage,lat,lon,total_fires,sum_fire_size,total_fires_current,sum_fire_size_current,norm_vintage,norm_variety_numerical,norm_price,norm_points,norm_total_fires,norm_sum_fire_size,norm_total_fires_current,norm_sum_fire_size_current,mean_temp,mean_rain,norm_temp,norm_rain,ratings,reviews
2313,2313,US,"Pretty notes of black-cherry blossom and fruit are bolstered by black pepper, dried violets, deep red roses and a touch of cinnamon on the nose of this wine from the region's most famous vineyard. It presents a hearty, earthy style on the palate, with anise, bay leaf, black tea and coffee flavors that spice up the dense elderberry and strawberry fruit.",Pisoni Vineyard,92,75.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Testarossa 2013 Pisoni Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Testarossa,7,440,2013,38.82549575,-121.187712140294,164,608.6900000000004,305,1050.159999999999,0.010912698412698412,0.6267806267806267,0.03477396920019872,0.12121212121212124,0.36607142857142855,0.0023831840833419484,0.6808035714285714,0.004111657160397537,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,18.0
2314,2314,US,"A suggestion of minty eucalyptus makes itself quietly known on the entry of this wine, followed by soft, seamless layers of rich red cherry. Floral and bursting in elegance, it's a vibrant, worthy representation of the vineyard. Sadly, this is the last vintage from this producer from this site. Drink now through 2020.",Saralee's Vineyard,92,39.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Joseph Swan Vineyards 2012 Saralee's Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Swan Vineyards,7,440,2012,38.7076812,-122.04802659999999,202,1756.3799999999967,122,1339.7799999999984,0.010416666666666666,0.6267806267806267,0.016890213611525092,0.12121212121212124,0.4508928571428572,0.006876697268396262,0.2723214285714285,0.005245596890338053,61.45320052615551,22.547590014212645,0.24598200058259498,0.18637920591730495,4.0,51.0
2315,2315,US,"High-toned and 100% varietal, this ephemeral Pinot Gris was aged in stainless steel and is dry and waxy on the palate. Crisp green apple and lemon flavors are complemented by a mineral underbelly that makes this a food-friendly wine.",Hendry Vineyard,88,18.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Hendry 2014 Hendry Vineyard Pinot Gris (Napa Valley),Pinot Gris,Hendry,7,436,2014,38.2971367,-122.28552930000001,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.6210826210826211,0.006458022851465474,0.08080808080808081,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,5.0,619.0
2322,2322,US,"This complex, light and floral estate wine is subtle in lemon and green apple, tart without being sour. It has low to no oak imprint interfering with the freshness of the fruit and texture, the minerality lasting a long time on the finish.",Estate Reserve,90,30.0,California,Calistoga,Napa,Virginie Boone,@vboone,Madrigal 2014 Estate Reserve Sauvignon Blanc (Calistoga),Sauvignon Blanc,Madrigal,7,514,2014,38.395445,-122.36017255050601,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.7321937321937322,0.012419274714356679,0.101010101010101,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,4.5,87.0
2324,2324,US,"From the oldest Chenin Blanc vines in the Dry Creek Valley, winemaker Leo Hansen crafts a dry, floral white with textured character and nuanced acidity that's garnished with layers of apple, herb and pear, and just a suggestion of tropical flourish on the finish.",Saini Farms,90,18.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Leo Steen Wines 2011 Saini Farms Chenin Blanc (Dry Creek Valley),Chenin Blanc,Leo Steen Wines,7,137,2011,38.489867499999995,-122.32184140000001,0,0.0,202,1756.3799999999967,0.00992063492063492,0.19515669515669515,0.006458022851465474,0.101010101010101,0.0,0.0,0.4508928571428572,0.006876697268396262,59.75717446818499,18.04033827610618,0.21936552989526853,0.13755983324274798,5.0,1.0
2328,2328,US,"Toasted oak integrates nicely with fresh fruit aromas. The flavors are more hidden, with subtle strawberry, black tea tannins and just enough acidity making for an even, well-priced wine.",Estate Tolsosa Vineyard,88,32.0,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Tolosa 2012 Estate Tolsosa Vineyard Pinot Noir (Edna Valley),Pinot Noir,Tolosa,7,440,2012,34.4458248,-119.07793590000001,340,1144.8100000000009,220,2074.5500000000006,0.010416666666666666,0.6267806267806267,0.013412816691505215,0.08080808080808081,0.7589285714285714,0.004482237215085999,0.4910714285714286,0.0081224178811826,58.286968482536004,27.139995369317475,0.19629295130046587,0.2361209025276837,4.0,231.0
2337,2337,US,"Adam Lee takes hold of one of the appellation's iconic vineyards and delivers clean, fresh aromas of mushrooms, raspberries, mocha and graphite. The palate shows soy, shiitake and more raspberry, an excellent study of the grape done in the Siduri style.",Rosella's Vineyard,92,52.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Siduri 2013 Rosella's Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Siduri,7,440,2013,38.82549575,-121.187712140294,164,608.6900000000004,305,1050.159999999999,0.010912698412698412,0.6267806267806267,0.02334823646299056,0.12121212121212124,0.36607142857142855,0.0023831840833419484,0.6808035714285714,0.004111657160397537,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,23.0
2338,2338,US,"This is made from a majority of Sangiovese, with smaller amounts of Malbec, Cabernet Sauvignon and Petite Sirah. Juicy, it's soft in cinnamon, plum and dark cherry, with an oaky finish.",Siena,87,21.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Ferrari-Carano 2014 Siena Red (Sonoma County),Red Blend,Ferrari-Carano,7,473,2014,38.2218938,-121.9163555,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.6737891737891738,0.007948335817188276,0.0707070707070707,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,3.5,257.0
2339,2339,US,"Stone fruit-fuzz and sugar apple combine along a freeway of thick texture and voluptuous flavor in this full-bodied white, aged in both new and neutral French barrels. Creamy vanilla adds additional richness and texture as it finishes strong and ripe.",Estate,87,25.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Foppiano 2015 Estate Chardonnay (Russian River Valley),Chardonnay,Foppiano,7,125,2015,38.7076812,-122.04802659999999,136,651.0700000000003,166,8670.520000000026,0.011904761904761904,0.17806267806267806,0.009935419771485344,0.0707070707070707,0.3035714285714285,0.002549113113639853,0.3705357142857143,0.033947403864525584,62.60191905941901,10.184785114262876,0.26400933750050914,0.052474020500028674,3.5,57.0
2346,2346,US,"There are equal parts strawberry and earth in this Pinot, sourced from the who's who of vineyard sites in Russian River, including Toboni, Hallberg, Floodgate, Rochioli and Bacigalupi. The components come together in mesmerizing ways, making for a balanced and restrained Pinot that's fresh in strawberry and cherry as well as seasonings of herb and cinnamon spice, building power as it goes.",Russian River Selection,90,45.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Gary Farrell 2012 Russian River Selection Pinot Noir (Russian River Valley),Pinot Noir,Gary Farrell,7,440,2012,38.7076812,-122.04802659999999,202,1756.3799999999967,122,1339.7799999999984,0.010416666666666666,0.6267806267806267,0.01987083954297069,0.101010101010101,0.4508928571428572,0.006876697268396262,0.2723214285714285,0.005245596890338053,61.45320052615551,22.547590014212645,0.24598200058259498,0.18637920591730495,4.0,167.0
2348,2348,US,"This wine is straightforward in approach and uncomplicated in its light-bodied gathering of cola, pine forest and tea notes.",Estate,85,32.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Peter Cellars 2014 Estate Pinot Noir (Carneros),Pinot Noir,Peter Cellars,7,440,2014,38.792,-122.570971,259,4961.870000000004,146,4524.430000000025,0.011408730158730158,0.6267806267806267,0.013412816691505215,0.0505050505050505,0.578125,0.019427047606518786,0.32589285714285715,0.01771435305688424,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,5.0,68.0
2353,2353,US,"White peach cooked in browned butter, sea salt and apple slice aromas make for a delicious entry into this bottling from one of the few estate wineries in the appellation. Spiced apple and lemon salt flavors combine for a solid and ever-reliable palate, while a fresh-rain-on-cement accent adds interest and depth.",Estate Bottled,90,27.0,California,Arroyo Grande Valley,Central Coast,Matt Kettmann,@mattkettmann,Talley 2013 Estate Bottled Chardonnay (Arroyo Grande Valley),Chardonnay,Talley,7,125,2013,36.12885470000001,-121.0204672,64,260.40000000000003,67,524.4400000000003,0.010912698412698412,0.17806267806267806,0.01092896174863388,0.101010101010101,0.14285714285714285,0.0010195356179701378,0.14955357142857142,0.0020533228090946973,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.5,123.0
2354,2354,US,"The Niven family's winemaker, Christian Roguenant, teases smoked meats, blackberry paste, dark slate, aromatic red cherries and concentratied hibiscus from the nose of this wine. The palate shows plenty of ripe, red fruit, but is made interesting by woody herbs, including oregano and marjoram.",Firepeak,90,30.0,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Baileyana 2013 Firepeak Pinot Noir (Edna Valley),Pinot Noir,Baileyana,7,440,2013,34.4458248,-119.07793590000001,220,2074.5500000000006,154,36883.77999999995,0.010912698412698412,0.6267806267806267,0.012419274714356679,0.101010101010101,0.4910714285714286,0.0081224178811826,0.34375,0.14440985958285155,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,139.0
2360,2360,US,"This 100% Syrah is abundant in juicy blue and black fruit, with concentrated layers of meat and leather wrapped around its intense core. Ready to enjoy now, it's ripe yet balanced.",Marion's Block,90,25.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Field Stone 2012 Marion's Block Syrah (Alexander Valley),Syrah,Field Stone,7,560,2012,38.18380689999999,-122.5913723,202,1756.3799999999967,122,1339.7799999999984,0.010416666666666666,0.7977207977207977,0.009935419771485344,0.101010101010101,0.4508928571428572,0.006876697268396262,0.2723214285714285,0.005245596890338053,61.45320052615551,22.547590014212645,0.24598200058259498,0.18637920591730495,4.5,104.0
2361,2361,US,"One of the more anticipated alternative whites from Santa Barbara County each year, this wine shows light honey brittle, sour tangerine and a touch of sour cream on a bright and lithe nose. The palate offers delicate cherimoya and soft nectarine fruit cut by lime juice and orange rinds, proving light but bursting with energy and flavors.",Ernesto Wickenden Vineyard Old Vines,91,25.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Foxen 2014 Ernesto Wickenden Vineyard Old Vines Chenin Blanc (Santa Maria Valley),Chenin Blanc,Foxen,7,137,2014,37.3923372,-121.4896682,255,1295.6099999999985,78,254.02,0.011408730158730158,0.19515669515669515,0.009935419771485344,0.1111111111111111,0.5691964285714286,0.0050726595314834425,0.17410714285714285,0.000994556212276399,61.06730250929001,23.084720654271003,0.2399259360510814,0.1921970262689476,4.0,150.0
2362,2362,US,"From a winery atop Summit Road between Santa Cruz and San Jose comes this wine with a hefty, rich nose of fresh-pressed raspberry, black plum and strawberry notes, boosted by Dr Pepper and light licorice spice. Notes of nutmeg and allspice mix with juniper, dried plum and boysenberry on the lush palate.",Principal's Choice Estate Reserve,91,39.0,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,@mattkettmann,Burrell School Vineyards 2011 Principal's Choice Estate Reserve Pinot Noir (Santa Cruz Mountains),Pinot Noir,Burrell School Vineyards,7,440,2011,38.24690555,-121.971724216502,0,0.0,202,1756.3799999999967,0.00992063492063492,0.6267806267806267,0.016890213611525092,0.1111111111111111,0.0,0.0,0.4508928571428572,0.006876697268396262,57.042925424426,23.08496435073863,0.17676964537344553,0.19219966581724968,3.0,117.0
2363,2363,US,"From a relatively cool hillside site within the Oak Knoll District, this wine dances in lemon and green apple, completely crisp atop a fuller-bodied style embraced in oak. Luxurious on the palate, it finishes with a bite of salty brine.",Hillview Vineyard,91,30.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Groth 2013 Hillview Vineyard Chardonnay (Napa Valley),Chardonnay,Groth,7,125,2013,38.2971367,-122.28552930000001,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.17806267806267806,0.012419274714356679,0.1111111111111111,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,4.5,49.0
2366,2366,US,"Made in tiny quantities, this reserve-tier wine is smoky and robust in black cherry and vanilla flavors, supported by a density of oak.",Reserve,87,55.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Ideology 2014 Reserve Pinot Noir (Russian River Valley),Pinot Noir,Ideology,7,440,2014,38.7076812,-122.04802659999999,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.6267806267806267,0.024838549428713358,0.0707070707070707,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,5.0,1.0
2367,2367,US,"Nutty with baked peach and pineapple notes, this wine is medium-bodied but surprisingly restrained on the palate, nearly unresolved. It grows more citrusy in the glass, with a spark of lemon zest on the finish.",Estate Grown,86,26.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Mounts 2015 Estate Grown Viognier (Dry Creek Valley),Viognier,Mounts,7,673,2015,38.489867499999995,-122.32184140000001,136,651.0700000000003,166,8670.520000000026,0.011904761904761904,0.9586894586894588,0.010432190760059612,0.060606060606060615,0.3035714285714285,0.002549113113639853,0.3705357142857143,0.033947403864525584,62.60191905941901,10.184785114262876,0.26400933750050914,0.052474020500028674,4.5,30.0
2369,2369,US,"The largest Chardonnay parcel in the Thomas Fogarty estate portfolio at slightly more than four acres, this slice still only amounts to four barrels of wine. The 2011 starts with a candied, chalky smell, reminiscent of white Smarties, and the flavors lean toward cooked stone fruit, such as caramelized pluot, and charred daffodil.",Langley Hill Vineyard Estate,88,60.0,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,@mattkettmann,Thomas Fogarty 2011 Langley Hill Vineyard Estate Chardonnay (Santa Cruz Mountains),Chardonnay,Thomas Fogarty,7,125,2011,38.24690555,-121.971724216502,0,0.0,202,1756.3799999999967,0.00992063492063492,0.17806267806267806,0.0273224043715847,0.08080808080808081,0.0,0.0,0.4508928571428572,0.006876697268396262,57.042925424426,23.08496435073863,0.17676964537344553,0.19219966581724968,4.0,205.0
2370,2370,US,"A perennial knockout, this vintage delivers as always, combining 7% Petite Sirah, Mourvèdre and Syrah from the estate into the mix. Altogether, it opens in a field of wildflowers aromatic before unfurling tart acidity to keep freshly layered soft, supple tannin and red cherry and berry. Sprinklings of white pepper and clove factor in.",Rocky Knoll Estate Grown,96,58.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Limerick Lane 2014 Rocky Knoll Estate Grown Zinfandel (Russian River Valley),Zinfandel,Limerick Lane,7,702,2014,38.7076812,-122.04802659999999,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,1.0,0.02632886239443617,0.16161616161616166,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,4.5,54.0
